route_id,trip_id,stop_id,stop_name,stop_lat,stop_lon,arrival_time,departure_time
R2,R2_T18,205,Stop_205,28.569967378215836,77.10142344384136,07:19:32,07:19:50
R2,R2_T18,206,Stop_206,28.609241456886206,77.054645041272,07:22:59,07:23:18
R2,R2_T18,207,Stop_207,28.610754485190146,77.06705241236872,07:26:51,07:26:57
R2,R2_T19,200,Stop_200,28.580424224295957,77.10247564316322,07:37:00,07:37:15
R2,R2_T19,201,Stop_201,28.593194501864215,77.0791229140198,07:41:03,07:41:22
R2,R2_T19,202,Stop_202,28.61118528947224,77.0639493860652,07:46:09,07:46:24
R2,R2_T19,203,Stop_203,28.579214464853525,77.08663618432936,07:54:53,07:55:10
R2,R2_T19,204,Stop_204,28.595606998421705,77.12851759613929,07:59:32,07:59:50
R2,R2_T19,205,Stop_205,28.569967378215836,77.10142344384136,08:03:59,08:04:06
R2,R2_T19,206,Stop_206,28.609241456886206,77.054645041272,08:10:06,08:10:11
R2,R2_T19,207,Stop_207,28.610754485190146,77.06705241236872,08:18:34,08:18:40
R3,R3_T0,300,Stop_300,28.556505159298528,77.14488855372532,06:57:00,06:57:07
R3,R3_T0,301,Stop_301,28.64656320330746,77.13083973481164,07:05:46,07:05:52
R3,R3_T0,302,Stop_302,28.580461376917338,77.05976721140063,07:14:18,07:14:23
R3,R3_T0,303,Stop_303,28.618423302651216,77.09401524937395,07:18:29,07:18:40
R3,R3_T0,304,Stop_304,28.56220382348448,77.09951769101112,07:27:49,07:27:54
R3,R3_T0,305,Stop_305,28.553438852111523,77.14093204020787,07:35:12,07:35:21
R3,R3_T0,306,Stop_306,28.575877998160003,77.11625222843539,07:39:23,07:39:32
R3,R3_T0,307,Stop_307,28.58117110760894,77.10200680211777,07:45:34,07:45:42
R3,R3_T1,300,Stop_300,28.556505159298528,77.14488855372532,06:55:00,06:55:19
R3,R3_T1,301,Stop_301,28.64656320330746,77.13083973481164,07:03:17,07:03:30
R3,R3_T1,302,Stop_302,28.580461376917338,77.05976721140063,07:12:02,07:12:18
R3,R3_T1,303,Stop_303,28.618423302651216,77.09401524937395,07:15:43,07:15:51
R3,R3_T1,304,Stop_304,28.56220382348448,77.09951769101112,07:24:29,07:24:39
R3,R3_T1,305,Stop_305,28.553438852111523,77.14093204020787,07:29:18,07:29:26
R3,R3_T1,306,Stop_306,28.575877998160003,77.11625222843539,07:36:22,07:36:27
R3,R3_T1,307,Stop_307,28.58117110760894,77.10200680211777,07:46:22,07:46:36
R3,R3_T2,300,Stop_300,28.556505159298528,77.14488855372532,08:53:00,08:53:17
R3,R3_T2,301,Stop_301,28.64656320330746,77.13083973481164,08:58:40,08:58:51
R3,R3_T2,302,Stop_302,28.580461376917338,77.05976721140063,09:01:29,09:01:41
R3,R3_T2,303,Stop_303,28.618423302651216,77.09401524937395,09:04:33,09:04:47
R3,R3_T2,304,Stop_304,28.56220382348448,77.09951769101112,09:14:02,09:14:10
R3,R3_T2,305,Stop_305,28.553438852111523,77.14093204020787,09:22:57,09:23:03
R3,R3_T2,306,Stop_306,28.575877998160003,77.11625222843539,09:28:00,09:28:18
R3,R3_T2,307,Stop_307,28.58117110760894,77.10200680211777,09:35:56,09:36:12
R3,R3_T3,300,Stop_300,28.556505159298528,77.14488855372532,08:09:00,08:09:15
R3,R3_T3,301,Stop_301,28.64656320330746,77.13083973481164,08:11:21,08:11:39
R3,R3_T3,302,Stop_302,28.580461376917338,77.05976721140063,08:20:40,08:21:00
R3,R3_T3,303,Stop_303,28.618423302651216,77.09401524937395,08:23:54,08:24:12
R3,R3_T3,304,Stop_304,28.56220382348448,77.09951769101112,08:29:17,08:29:36
R3,R3_T3,305,Stop_305,28.553438852111523,77.14093204020787,08:37:38,08:37:47
R3,R3_T3,306,Stop_306,28.575877998160003,77.11625222843539,08:43:29,08:43:39
R3,R3_T3,307,Stop_307,28.58117110760894,77.10200680211777,08:51:54,08:52:07
R3,R3_T4,300,Stop_300,28.556505159298528,77.14488855372532,08:17:00,08:17:20
R3,R3_T4,301,Stop_301,28.64656320330746,77.13083973481164,08:23:18,08:23:36
R3,R3_T4,302,Stop_302,28.580461376917338,77.05976721140063,08:32:38,08:32:51
R3,R3_T4,303,Stop_303,28.618423302651216,77.09401524937395,08:37:36,08:37:48
R3,R3_T4,304,Stop_304,28.56220382348448,77.09951769101112,08:46:53,08:47:00
R3,R3_T4,305,Stop_305,28.553438852111523,77.14093204020787,08:51:22,08:51:41
R3,R3_T4,306,Stop_306,28.575877998160003,77.11625222843539,08:55:45,08:56:04
R3,R3_T4,307,Stop_307,28.58117110760894,77.10200680211777,09:02:55,09:03:12
R3,R3_T5,300,Stop_300,28.556505159298528,77.14488855372532,06:07:00,06:07:20
R3,R3_T5,301,Stop_301,28.64656320330746,77.13083973481164,06:16:35,06:16:50
R3,R3_T5,302,Stop_302,28.580461376917338,77.05976721140063,06:20:23,06:20:43
R3,R3_T5,303,Stop_303,28.618423302651216,77.09401524937395,06:24:31,06:24:47
R3,R3_T5,304,Stop_304,28.56220382348448,77.09951769101112,06:33:35,06:33:48
R3,R3_T5,305,Stop_305,28.553438852111523,77.14093204020787,06:38:42,06:38:55
R3,R3_T5,306,Stop_306,28.575877998160003,77.11625222843539,06:48:25,06:48:38
R3,R3_T5,307,Stop_307,28.58117110760894,77.10200680211777,06:55:22,06:55:27
R3,R3_T6,300,Stop_300,28.556505159298528,77.14488855372532,06:48:00,06:48:07
R3,R3_T6,301,Stop_301,28.64656320330746,77.13083973481164,06:52:10,06:52:28
R3,R3_T6,302,Stop_302,28.580461376917338,77.05976721140063,06:58:38,06:58:50
R3,R3_T6,303,Stop_303,28.618423302651216,77.09401524937395,07:06:43,07:07:03
R3,R3_T6,304,Stop_304,28.56220382348448,77.09951769101112,07:14:33,07:14:53
R3,R3_T6,305,Stop_305,28.553438852111523,77.14093204020787,07:20:42,07:20:47
R3,R3_T6,306,Stop_306,28.575877998160003,77.11625222843539,07:23:34,07:23:48
R3,R3_T6,307,Stop_307,28.58117110760894,77.10200680211777,07:27:41,07:27:58
R3,R3_T7,300,Stop_300,28.556505159298528,77.14488855372532,07:02:00,07:02:14
R3,R3_T7,301,Stop_301,28.64656320330746,77.13083973481164,07:09:53,07:10:09
R3,R3_T7,302,Stop_302,28.580461376917338,77.05976721140063,07:16:11,07:16:27
R3,R3_T7,303,Stop_303,28.618423302651216,77.09401524937395,07:22:04,07:22:19
R3,R3_T7,304,Stop_304,28.56220382348448,77.09951769101112,07:27:19,07:27:38
R3,R3_T7,305,Stop_305,28.553438852111523,77.14093204020787,07:31:56,07:32:10
R3,R3_T7,306,Stop_306,28.575877998160003,77.11625222843539,07:36:18,07:36:30
R3,R3_T7,307,Stop_307,28.58117110760894,77.10200680211777,07:39:31,07:39:42
R3,R3_T8,300,Stop_300,28.556505159298528,77.14488855372532,06:30:00,06:30:10
R3,R3_T8,301,Stop_301,28.64656320330746,77.13083973481164,06:33:48,06:33:59
R3,R3_T8,302,Stop_302,28.580461376917338,77.05976721140063,06:42:17,06:42:37
R3,R3_T8,303,Stop_303,28.618423302651216,77.09401524937395,06:46:58,06:47:12
R3,R3_T8,304,Stop_304,28.56220382348448,77.09951769101112,06:50:03,06:50:14
R3,R3_T8,305,Stop_305,28.553438852111523,77.14093204020787,06:54:45,06:54:57
R3,R3_T8,306,Stop_306,28.575877998160003,77.11625222843539,07:00:01,07:00:11
R3,R3_T8,307,Stop_307,28.58117110760894,77.10200680211777,07:04:45,07:04:50
R3,R3_T9,300,Stop_300,28.556505159298528,77.14488855372532,08:16:00,08:16:09
R3,R3_T9,301,Stop_301,28.64656320330746,77.13083973481164,08:20:29,08:20:35
R3,R3_T9,302,Stop_302,28.580461376917338,77.05976721140063,08:23:02,08:23:16
R3,R3_T9,303,Stop_303,28.618423302651216,77.09401524937395,08:31:13,08:31:22
R3,R3_T9,304,Stop_304,28.56220382348448,77.09951769101112,08:38:48,08:39:08
R3,R3_T9,305,Stop_305,28.553438852111523,77.14093204020787,08:42:00,08:42:05
R3,R3_T9,306,Stop_306,28.575877998160003,77.11625222843539,08:48:58,08:49:12
R3,R3_T9,307,Stop_307,28.58117110760894,77.10200680211777,08:55:12,08:55:32
R3,R3_T10,300,Stop_300,28.556505159298528,77.14488855372532,07:27:00,07:27:10
R3,R3_T10,301,Stop_301,28.64656320330746,77.13083973481164,07:29:36,07:29:49
R3,R3_T10,302,Stop_302,28.580461376917338,77.05976721140063,07:39:10,07:39:30
R3,R3_T10,303,Stop_303,28.618423302651216,77.09401524937395,07:42:28,07:42:35
R3,R3_T10,304,Stop_304,28.56220382348448,77.09951769101112,07:48:00,07:48:20
R3,R3_T10,305,Stop_305,28.553438852111523,77.14093204020787,07:50:57,07:51:03
R3,R3_T10,306,Stop_306,28.575877998160003,77.11625222843539,07:54:20,07:54:29
R3,R3_T10,307,Stop_307,28.58117110760894,77.10200680211777,08:03:24,08:03:38
R3,R3_T11,300,Stop_300,28.556505159298528,77.14488855372532,07:03:00,07:03:08
R3,R3_T11,301,Stop_301,28.64656320330746,77.13083973481164,07:09:53,07:10:11
R3,R3_T11,302,Stop_302,28.580461376917338,77.05976721140063,07:17:21,07:17:33
R3,R3_T11,303,Stop_303,28.618423302651216,77.09401524937395,07:26:10,07:26:27
R3,R3_T11,304,Stop_304,28.56220382348448,77.09951769101112,07:32:17,07:32:36
R3,R3_T11,305,Stop_305,28.553438852111523,77.14093204020787,07:37:08,07:37:26
R3,R3_T11,306,Stop_306,28.575877998160003,77.11625222843539,07:42:02,07:42:08
R3,R3_T11,307,Stop_307,28.58117110760894,77.10200680211777,07:49:20,07:49:28
R3,R3_T12,300,Stop_300,28.556505159298528,77.14488855372532,06:53:00,06:53:11
R3,R3_T12,301,Stop_301,28.64656320330746,77.13083973481164,06:57:26,06:57:33
R3,R3_T12,302,Stop_302,28.580461376917338,77.05976721140063,07:00:53,07:01:05
R3,R3_T12,303,Stop_303,28.618423302651216,77.09401524937395,07:04:33,07:04:40
R3,R3_T12,304,Stop_304,28.56220382348448,77.09951769101112,07:08:00,07:08:05
R3,R3_T12,305,Stop_305,28.553438852111523,77.14093204020787,07:13:34,07:13:53
R3,R3_T12,306,Stop_306,28.575877998160003,77.11625222843539,07:21:45,07:22:05
R3,R3_T12,307,Stop_307,28.58117110760894,77.10200680211777,07:26:34,07:26:40
R3,R3_T13,300,Stop_300,28.556505159298528,77.14488855372532,07:13:00,07:13:14
R3,R3_T13,301,Stop_301,28.64656320330746,77.13083973481164,07:21:13,07:21:32
R3,R3_T13,302,Stop_302,28.580461376917338,77.05976721140063,07:24:08,07:24:20
R3,R3_T13,303,Stop_303,28.618423302651216,77.09401524937395,07:34:13,07:34:26
R3,R3_T13,304,Stop_304,28.56220382348448,77.09951769101112,07:43:09,07:43:20
R3,R3_T13,305,Stop_305,28.553438852111523,77.14093204020787,07:48:57,07:49:05
R3,R3_T13,306,Stop_306,28.575877998160003,77.11625222843539,07:55:43,07:55:55
R3,R3_T13,307,Stop_307,28.58117110760894,77.10200680211777,08:03:26,08:03:35
R3,R3_T14,300,Stop_300,28.556505159298528,77.14488855372532,07:08:00,07:08:09
R3,R3_T14,301,Stop_301,28.64656320330746,77.13083973481164,07:10:45,07:10:51
R3,R3_T14,302,Stop_302,28.580461376917338,77.05976721140063,07:14:15,07:14:29
R3,R3_T14,303,Stop_303,28.618423302651216,77.09401524937395,07:21:33,07:21:47
R3,R3_T14,304,Stop_304,28.56220382348448,77.09951769101112,07:27:31,07:27:39
R3,R3_T14,305,Stop_305,28.553438852111523,77.14093204020787,07:33:38,07:33:52
R3,R3_T14,306,Stop_306,28.575877998160003,77.11625222843539,07:41:50,07:42:07
R3,R3_T14,307,Stop_307,28.58117110760894,77.10200680211777,07:46:26,07:46:46
R3,R3_T15,300,Stop_300,28.556505159298528,77.14488855372532,06:20:00,06:20:06
R3,R3_T15,301,Stop_301,28.64656320330746,77.13083973481164,06:29:41,06:29:59
R3,R3_T15,302,Stop_302,28.580461376917338,77.05976721140063,06:38:15,06:38:30
R3,R3_T15,303,Stop_303,28.618423302651216,77.09401524937395,06:45:39,06:45:52
R3,R3_T15,304,Stop_304,28.56220382348448,77.09951769101112,06:48:05,06:48:12
R3,R3_T15,305,Stop_305,28.553438852111523,77.14093204020787,06:52:09,06:52:14
R3,R3_T15,306,Stop_306,28.575877998160003,77.11625222843539,07:00:45,07:00:58
R3,R3_T15,307,Stop_307,28.58117110760894,77.10200680211777,07:07:53,07:07:59
R3,R3_T16,300,Stop_300,28.556505159298528,77.14488855372532,06:44:00,06:44:20
R3,R3_T16,301,Stop_301,28.64656320330746,77.13083973481164,06:50:45,06:51:04
R3,R3_T16,302,Stop_302,28.580461376917338,77.05976721140063,07:00:53,07:01:06
R3,R3_T16,303,Stop_303,28.618423302651216,77.09401524937395,07:04:38,07:04:56
R3,R3_T16,304,Stop_304,28.56220382348448,77.09951769101112,07:12:21,07:12:41
R3,R3_T16,305,Stop_305,28.553438852111523,77.14093204020787,07:15:27,07:15:47
R3,R3_T16,306,Stop_306,28.575877998160003,77.11625222843539,07:20:45,07:21:03
R3,R3_T16,307,Stop_307,28.58117110760894,77.10200680211777,07:25:53,07:26:08
R3,R3_T17,300,Stop_300,28.556505159298528,77.14488855372532,06:26:00,06:26:10
R3,R3_T17,301,Stop_301,28.64656320330746,77.13083973481164,06:30:58,06:31:16
R3,R3_T17,302,Stop_302,28.580461376917338,77.05976721140063,06:39:11,06:39:31
R3,R3_T17,303,Stop_303,28.618423302651216,77.09401524937395,06:43:58,06:44:15
R3,R3_T17,304,Stop_304,28.56220382348448,77.09951769101112,06:53:11,06:53:17
R3,R3_T17,305,Stop_305,28.553438852111523,77.14093204020787,06:59:09,06:59:16
R3,R3_T17,306,Stop_306,28.575877998160003,77.11625222843539,07:03:57,07:04:10
R3,R3_T17,307,Stop_307,28.58117110760894,77.10200680211777,07:08:55,07:09:03
R3,R3_T18,300,Stop_300,28.556505159298528,77.14488855372532,07:43:00,07:43:05
R3,R3_T18,301,Stop_301,28.64656320330746,77.13083973481164,07:50:41,07:51:00
R3,R3_T18,302,Stop_302,28.580461376917338,77.05976721140063,07:56:31,07:56:37
R3,R3_T18,303,Stop_303,28.618423302651216,77.09401524937395,08:00:13,08:00:29
R3,R3_T18,304,Stop_304,28.56220382348448,77.09951769101112,08:07:47,08:08:07
R3,R3_T18,305,Stop_305,28.553438852111523,77.14093204020787,08:15:27,08:15:46
R3,R3_T18,306,Stop_306,28.575877998160003,77.11625222843539,08:24:15,08:24:21
R3,R3_T18,307,Stop_307,28.58117110760894,77.10200680211777,08:28:05,08:28:18
R3,R3_T19,300,Stop_300,28.556505159298528,77.14488855372532,06:33:00,06:33:14
R3,R3_T19,301,Stop_301,28.64656320330746,77.13083973481164,06:38:58,06:39:18
R3,R3_T19,302,Stop_302,28.580461376917338,77.05976721140063,06:42:20,06:42:25
R3,R3_T19,303,Stop_303,28.618423302651216,77.09401524937395,06:49:47,06:49:59
R3,R3_T19,304,Stop_304,28.56220382348448,77.09951769101112,06:58:02,06:58:12
R3,R3_T19,305,Stop_305,28.553438852111523,77.14093204020787,07:02:51,07:02:56
R3,R3_T19,306,Stop_306,28.575877998160003,77.11625222843539,07:09:38,07:09:56
R3,R3_T19,307,Stop_307,28.58117110760894,77.10200680211777,07:12:43,07:12:55
R4,R4_T0,400,Stop_400,28.60467102793433,77.06848544555255,06:29:00,06:29:19
R4,R4_T0,401,Stop_401,28.646958462776457,77.12751328233611,06:32:19,06:32:28
R4,R4_T0,402,Stop_402,28.64394989415642,77.13948273504276,06:38:43,06:38:57
R4,R4_T0,403,Stop_403,28.60978999788111,77.1421874235023,06:45:17,06:45:30
R4,R4_T0,404,Stop_404,28.558849250205192,77.06959828624191,06:51:02,06:51:22
R4,R4_T0,405,Stop_405,28.554522728891055,77.08253303307632,06:57:23,06:57:35
R4,R4_T0,406,Stop_406,28.58886772896895,77.07713490317738,07:03:28,07:03:37
R4,R4_T0,407,Stop_407,28.632873750915195,77.08567533266935,07:08:53,07:09:04
R4,R4_T1,400,Stop_400,28.60467102793433,77.06848544555255,08:33:00,08:33:09
R4,R4_T1,401,Stop_401,28.646958462776457,77.12751328233611,08:42:31,08:42:38
R4,R4_T1,402,Stop_402,28.64394989415642,77.13948273504276,08:46:59,08:47:17
R4,R4_T1,403,Stop_403,28.60978999788111,77.1421874235023,08:52:11,08:52:24
R4,R4_T1,404,Stop_404,28.558849250205192,77.06959828624191,09:01:24,09:01:29
R4,R4_T1,405,Stop_405,28.554522728891055,77.08253303307632,09:05:53,09:06:07
R4,R4_T1,406,Stop_406,28.58886772896895,77.07713490317738,09:15:15,09:15:35
R4,R4_T1,407,Stop_407,28.632873750915195,77.08567533266935,09:24:58,09:25:07
R4,R4_T2,400,Stop_400,28.60467102793433,77.06848544555255,08:17:00,08:17:20
R4,R4_T2,401,Stop_401,28.646958462776457,77.12751328233611,08:22:16,08:22:31
R4,R4_T2,402,Stop_402,28.64394989415642,77.13948273504276,08:29:13,08:29:30
R4,R4_T2,403,Stop_403,28.60978999788111,77.1421874235023,08:35:23,08:35:38
R4,R4_T2,404,Stop_404,28.558849250205192,77.06959828624191,08:45:03,08:45:14
R4,R4_T2,405,Stop_405,28.554522728891055,77.08253303307632,08:53:11,08:53:23
R4,R4_T2,406,Stop_406,28.58886772896895,77.07713490317738,09:00:15,09:00:32
R4,R4_T2,407,Stop_407,28.632873750915195,77.08567533266935,09:04:31,09:04:49
R4,R4_T3,400,Stop_400,28.60467102793433,77.06848544555255,07:21:00,07:21:20
R4,R4_T3,401,Stop_401,28.646958462776457,77.12751328233611,07:29:21,07:29:38
R4,R4_T3,402,Stop_402,28.64394989415642,77.13948273504276,07:34:55,07:35:04
R4,R4_T3,403,Stop_403,28.60978999788111,77.1421874235023,07:41:17,07:41:23
R4,R4_T3,404,Stop_404,28.558849250205192,77.06959828624191,07:44:27,07:44:42
R4,R4_T3,405,Stop_405,28.554522728891055,77.08253303307632,07:54:07,07:54:15
R4,R4_T3,406,Stop_406,28.58886772896895,77.07713490317738,08:03:42,08:04:01
R4,R4_T3,407,Stop_407,28.632873750915195,77.08567533266935,08:06:52,08:07:11
R4,R4_T4,400,Stop_400,28.60467102793433,77.06848544555255,06:36:00,06:36:18
R4,R4_T4,401,Stop_401,28.646958462776457,77.12751328233611,06:45:43,06:45:52
R4,R4_T4,402,Stop_402,28.64394989415642,77.13948273504276,06:48:30,06:48:50
R4,R4_T4,403,Stop_403,28.60978999788111,77.1421874235023,06:57:30,06:57:43
R4,R4_T4,404,Stop_404,28.558849250205192,77.06959828624191,07:02:36,07:02:53
R4,R4_T4,405,Stop_405,28.554522728891055,77.08253303307632,07:10:25,07:10:32
R4,R4_T4,406,Stop_406,28.58886772896895,77.07713490317738,07:19:48,07:20:03
R4,R4_T4,407,Stop_407,28.632873750915195,77.08567533266935,07:29:19,07:29:36
R4,R4_T5,400,Stop_400,28.60467102793433,77.06848544555255,08:40:00,08:40:20
R4,R4_T5,401,Stop_401,28.646958462776457,77.12751328233611,08:49:46,08:49:52
R4,R4_T5,402,Stop_402,28.64394989415642,77.13948273504276,08:57:08,08:57:15
R4,R4_T5,403,Stop_403,28.60978999788111,77.1421874235023,09:01:15,09:01:29
R4,R4_T5,404,Stop_404,28.558849250205192,77.06959828624191,09:05:25,09:05:32
R4,R4_T5,405,Stop_405,28.554522728891055,77.08253303307632,09:11:14,09:11:22
R4,R4_T5,406,Stop_406,28.58886772896895,77.07713490317738,09:19:51,09:19:59
R4,R4_T5,407,Stop_407,28.632873750915195,77.08567533266935,09:25:46,09:25:56
R4,R4_T6,400,Stop_400,28.60467102793433,77.06848544555255,07:16:00,07:16:05
R4,R4_T6,401,Stop_401,28.646958462776457,77.12751328233611,07:18:28,07:18:43
R4,R4_T6,402,Stop_402,28.64394989415642,77.13948273504276,07:27:30,07:27:36
R4,R4_T6,403,Stop_403,28.60978999788111,77.1421874235023,07:32:06,07:32:22
R4,R4_T6,404,Stop_404,28.558849250205192,77.06959828624191,07:37:33,07:37:51
R4,R4_T6,405,Stop_405,28.554522728891055,77.08253303307632,07:41:05,07:41:17
R4,R4_T6,406,Stop_406,28.58886772896895,77.07713490317738,07:47:48,07:48:06
R4,R4_T6,407,Stop_407,28.632873750915195,77.08567533266935,07:54:55,07:55:05
R4,R4_T7,400,Stop_400,28.60467102793433,77.06848544555255,06:44:00,06:44:07
R4,R4_T7,401,Stop_401,28.646958462776457,77.12751328233611,06:51:19,06:51:36
R4,R4_T7,402,Stop_402,28.64394989415642,77.13948273504276,06:58:53,06:59:05
R4,R4_T7,403,Stop_403,28.60978999788111,77.1421874235023,07:05:19,07:05:28
R4,R4_T7,404,Stop_404,28.558849250205192,77.06959828624191,07:09:26,07:09:45
R4,R4_T7,405,Stop_405,28.554522728891055,77.08253303307632,07:17:11,07:17:24
R4,R4_T7,406,Stop_406,28.58886772896895,77.07713490317738,07:23:19,07:23:32
R4,R4_T7,407,Stop_407,28.632873750915195,77.08567533266935,07:31:13,07:31:18
R4,R4_T8,400,Stop_400,28.60467102793433,77.06848544555255,07:59:00,07:59:14
R4,R4_T8,401,Stop_401,28.646958462776457,77.12751328233611,08:07:00,08:07:10
R4,R4_T8,402,Stop_402,28.64394989415642,77.13948273504276,08:09:47,08:10:06
R4,R4_T8,403,Stop_403,28.60978999788111,77.1421874235023,08:15:02,08:15:16
R4,R4_T8,404,Stop_404,28.558849250205192,77.06959828624191,08:22:43,08:23:01
R4,R4_T8,405,Stop_405,28.554522728891055,77.08253303307632,08:30:54,08:31:07
R4,R4_T8,406,Stop_406,28.58886772896895,77.07713490317738,08:37:00,08:37:14
R4,R4_T8,407,Stop_407,28.632873750915195,77.08567533266935,08:40:55,08:41:12
R4,R4_T9,400,Stop_400,28.60467102793433,77.06848544555255,08:03:00,08:03:08
R4,R4_T9,401,Stop_401,28.646958462776457,77.12751328233611,08:07:09,08:07:26
R4,R4_T9,402,Stop_402,28.64394989415642,77.13948273504276,08:14:18,08:14:34
R4,R4_T9,403,Stop_403,28.60978999788111,77.1421874235023,08:21:28,08:21:42
R4,R4_T9,404,Stop_404,28.558849250205192,77.06959828624191,08:29:40,08:29:54
R4,R4_T9,405,Stop_405,28.554522728891055,77.08253303307632,08:32:05,08:32:22
R4,R4_T9,406,Stop_406,28.58886772896895,77.07713490317738,08:36:42,08:36:47
R4,R4_T9,407,Stop_407,28.632873750915195,77.08567533266935,08:43:36,08:43:42
R4,R4_T10,400,Stop_400,28.60467102793433,77.06848544555255,08:35:00,08:35:20
R4,R4_T10,401,Stop_401,28.646958462776457,77.12751328233611,08:44:26,08:44:40
R4,R4_T10,402,Stop_402,28.64394989415642,77.13948273504276,08:53:17,08:53:29
R4,R4_T10,403,Stop_403,28.60978999788111,77.1421874235023,09:00:39,09:00:55
R4,R4_T10,404,Stop_404,28.558849250205192,77.06959828624191,09:04:47,09:04:58
R4,R4_T10,405,Stop_405,28.554522728891055,77.08253303307632,09:12:15,09:12:28
R4,R4_T10,406,Stop_406,28.58886772896895,77.07713490317738,09:20:15,09:20:24
R4,R4_T10,407,Stop_407,28.632873750915195,77.08567533266935,09:27:45,09:27:53
R4,R4_T11,400,Stop_400,28.60467102793433,77.06848544555255,08:40:00,08:40:06
R4,R4_T11,401,Stop_401,28.646958462776457,77.12751328233611,08:44:44,08:45:03
R4,R4_T11,402,Stop_402,28.64394989415642,77.13948273504276,08:47:20,08:47:36
R4,R4_T11,403,Stop_403,28.60978999788111,77.1421874235023,08:55:50,08:55:59
R4,R4_T11,404,Stop_404,28.558849250205192,77.06959828624191,08:58:45,08:58:59
R4,R4_T11,405,Stop_405,28.554522728891055,77.08253303307632,09:03:46,09:04:04
R4,R4_T11,406,Stop_406,28.58886772896895,77.07713490317738,09:07:33,09:07:44
R4,R4_T11,407,Stop_407,28.632873750915195,77.08567533266935,09:10:51,09:11:07
R4,R4_T12,400,Stop_400,28.60467102793433,77.06848544555255,08:08:00,08:08:13
R4,R4_T12,401,Stop_401,28.646958462776457,77.12751328233611,08:17:18,08:17:28
R4,R4_T12,402,Stop_402,28.64394989415642,77.13948273504276,08:21:39,08:21:59
R4,R4_T12,403,Stop_403,28.60978999788111,77.1421874235023,08:30:51,08:31:05
R4,R4_T12,404,Stop_404,28.558849250205192,77.06959828624191,08:39:27,08:39:42
R4,R4_T12,405,Stop_405,28.554522728891055,77.08253303307632,08:48:33,08:48:41
R4,R4_T12,406,Stop_406,28.58886772896895,77.07713490317738,08:54:40,08:54:47
R4,R4_T12,407,Stop_407,28.632873750915195,77.08567533266935,08:57:59,08:58:11
R4,R4_T13,400,Stop_400,28.60467102793433,77.06848544555255,08:53:00,08:53:17
R4,R4_T13,401,Stop_401,28.646958462776457,77.12751328233611,09:02:30,09:02:46
R4,R4_T13,402,Stop_402,28.64394989415642,77.13948273504276,09:05:32,09:05:49
R4,R4_T13,403,Stop_403,28.60978999788111,77.1421874235023,09:07:56,09:08:09
R4,R4_T13,404,Stop_404,28.558849250205192,77.06959828624191,09:14:43,09:14:51
R4,R4_T13,405,Stop_405,28.554522728891055,77.08253303307632,09:20:43,09:20:59
R4,R4_T13,406,Stop_406,28.58886772896895,77.07713490317738,09:28:43,09:28:56
R4,R4_T13,407,Stop_407,28.632873750915195,77.08567533266935,09:35:55,09:36:12
R4,R4_T14,400,Stop_400,28.60467102793433,77.06848544555255,08:43:00,08:43:16
R4,R4_T14,401,Stop_401,28.646958462776457,77.12751328233611,08:46:11,08:46:23
R4,R4_T14,402,Stop_402,28.64394989415642,77.13948273504276,08:52:24,08:52:29
R4,R4_T14,403,Stop_403,28.60978999788111,77.1421874235023,08:59:46,09:00:01
R4,R4_T14,404,Stop_404,28.558849250205192,77.06959828624191,09:09:49,09:10:01
R4,R4_T14,405,Stop_405,28.554522728891055,77.08253303307632,09:17:32,09:17:39
R4,R4_T14,406,Stop_406,28.58886772896895,77.07713490317738,09:25:04,09:25:23
R4,R4_T14,407,Stop_407,28.632873750915195,77.08567533266935,09:35:08,09:35:22
R4,R4_T15,400,Stop_400,28.60467102793433,77.06848544555255,07:44:00,07:44:08
R4,R4_T15,401,Stop_401,28.646958462776457,77.12751328233611,07:47:19,07:47:25
R4,R4_T15,402,Stop_402,28.64394989415642,77.13948273504276,07:49:44,07:49:58
R4,R4_T15,403,Stop_403,28.60978999788111,77.1421874235023,07:56:10,07:56:18
R4,R4_T15,404,Stop_404,28.558849250205192,77.06959828624191,07:59:07,07:59:19
R4,R4_T15,405,Stop_405,28.554522728891055,77.08253303307632,08:08:53,08:09:02
R4,R4_T15,406,Stop_406,28.58886772896895,77.07713490317738,08:14:20,08:14:39
R4,R4_T15,407,Stop_407,28.632873750915195,77.08567533266935,08:19:48,08:20:06
R4,R4_T16,400,Stop_400,28.60467102793433,77.06848544555255,06:39:00,06:39:18
R4,R4_T16,401,Stop_401,28.646958462776457,77.12751328233611,06:46:53,06:47:01
R4,R4_T16,402,Stop_402,28.64394989415642,77.13948273504276,06:56:07,06:56:27
R4,R4_T16,403,Stop_403,28.60978999788111,77.1421874235023,07:03:42,07:04:00
R4,R4_T16,404,Stop_404,28.558849250205192,77.06959828624191,07:14:00,07:14:13
R4,R4_T16,405,Stop_405,28.554522728891055,77.08253303307632,07:16:29,07:16:45
R4,R4_T16,406,Stop_406,28.58886772896895,77.07713490317738,07:20:36,07:20:55
R4,R4_T16,407,Stop_407,28.632873750915195,77.08567533266935,07:26:42,07:26:54
R4,R4_T17,400,Stop_400,28.60467102793433,77.06848544555255,07:32:00,07:32:08
R4,R4_T17,401,Stop_401,28.646958462776457,77.12751328233611,07:39:59,07:40:15
R4,R4_T17,402,Stop_402,28.64394989415642,77.13948273504276,07:46:53,07:47:09
